from	to
232377_at	ENSG00000122584
235692_at	ENSG00000147010
1554168_a_at	ENSG00000147010
1553588_at	ENSG00000147010
223082_at	ENSG00000147010
208495_at	ENSG00000164438
220217_x_at	ENSG00000198021
220922_s_at	ENSG00000198021
224032_x_at	ENSG00000198021
210164_at	ENSG00000100453
206666_at	ENSG00000113088
207460_at	ENSG00000197540
208886_at	ENSG00000189060
209398_at	ENSG00000187837
233123_at	ENSG00000138449
223044_at	ENSG00000138449
208242_at	ENSG00000134438
214537_at	ENSG00000124575
208553_at	ENSG00000168298
214534_at	ENSG00000184357
233011_at	ENSG00000135046
201012_at	ENSG00000135046
1553568_a_at	ENSG00000187475
207982_at	ENSG00000187475
214469_at	ENSG00000277075
214522_x_at	ENSG00000196866
214472_at	ENSG00000196866
212525_s_at	ENSG00000188486
212524_x_at	ENSG00000188486
205436_s_at	ENSG00000188486
213344_s_at	ENSG00000188486
213911_s_at	ENSG00000164032
200853_at	ENSG00000164032
209911_x_at	ENSG00000158373
222067_x_at	ENSG00000158373
208547_at	ENSG00000276410
213503_x_at	ENSG00000182718
201590_x_at	ENSG00000182718
201077_s_at	ENSG00000182718
210427_x_at	ENSG00000182718
1568126_at	ENSG00000182718
208755_x_at	ENSG00000163041
213828_x_at	ENSG00000163041
209069_s_at	ENSG00000163041
211999_at	ENSG00000163041
211940_x_at	ENSG00000163041
200080_s_at	ENSG00000163041
213826_s_at	ENSG00000163041
211997_x_at	ENSG00000163041
211998_at	ENSG00000163041
213828_x_at	ENSG00000132475
209069_s_at	ENSG00000132475
211999_at	ENSG00000132475
211940_x_at	ENSG00000132475
211997_x_at	ENSG00000132475
208755_x_at	ENSG00000132475
200080_s_at	ENSG00000132475
211998_at	ENSG00000132475
208484_at	ENSG00000124610
206010_at	ENSG00000148702
202282_at	ENSG00000072506
205012_s_at	ENSG00000063854
208629_s_at	ENSG00000084754
208631_s_at	ENSG00000084754
208630_at	ENSG00000084754
201007_at	ENSG00000138029
201035_s_at	ENSG00000138796
211569_s_at	ENSG00000138796
201036_s_at	ENSG00000138796
206643_at	ENSG00000084110
217521_at	ENSG00000084110
237967_at	ENSG00000084110
202042_at	ENSG00000170445
207316_at	ENSG00000105509
206432_at	ENSG00000170961
230372_at	ENSG00000170961
228179_at	ENSG00000103044
1552980_at	ENSG00000103044
223541_at	ENSG00000103044
209458_x_at	ENSG00000206172
211745_x_at	ENSG00000206172
214414_x_at	ENSG00000206172
211699_x_at	ENSG00000206172
204018_x_at	ENSG00000206172
217414_x_at	ENSG00000206172
209458_x_at	ENSG00000188536
211699_x_at	ENSG00000188536
214414_x_at	ENSG00000188536
217414_x_at	ENSG00000188536
204018_x_at	ENSG00000188536
211745_x_at	ENSG00000188536
240336_at	ENSG00000206177
209116_x_at	ENSG00000244734
1562981_at	ENSG00000244734
211696_x_at	ENSG00000244734
217232_x_at	ENSG00000244734
206834_at	ENSG00000223609
217683_at	ENSG00000213931
205919_at	ENSG00000213931
213515_x_at	ENSG00000213934
204419_x_at	ENSG00000213934
204848_x_at	ENSG00000213934
204419_x_at	ENSG00000196565
204848_x_at	ENSG00000196565
213515_x_at	ENSG00000196565
220807_at	ENSG00000086506
206647_at	ENSG00000130656
203746_s_at	ENSG00000004961
203745_at	ENSG00000004961
205576_at	ENSG00000099937
202473_x_at	ENSG00000172534
231177_at	ENSG00000172534
202474_s_at	ENSG00000172534
208018_s_at	ENSG00000101336
202957_at	ENSG00000180353
209369_at	ENSG00000138772
207642_at	ENSG00000161610
207619_at	ENSG00000121764
207393_at	ENSG00000137252
202390_s_at	ENSG00000197386
202389_s_at	ENSG00000197386
201209_at	ENSG00000116478
242141_at	ENSG00000196591
201833_at	ENSG00000196591
207067_s_at	ENSG00000140287
200896_x_at	ENSG00000143321
235624_at	ENSG00000115677
225012_at	ENSG00000115677
200643_at	ENSG00000115677
219674_s_at	ENSG00000115677
222916_s_at	ENSG00000115677
221767_x_at	ENSG00000115677
201302_at	ENSG00000196975
201301_s_at	ENSG00000196975
227350_at	ENSG00000119969
227349_at	ENSG00000119969
220085_at	ENSG00000119969
234040_at	ENSG00000119969
223556_at	ENSG00000119969
238668_at	ENSG00000123338
209734_at	ENSG00000123338
217549_at	ENSG00000123338
201765_s_at	ENSG00000213614
215155_at	ENSG00000213614
1556426_at	ENSG00000213614
243511_at	ENSG00000213614
201944_at	ENSG00000049860
215388_s_at	ENSG00000000971
213800_at	ENSG00000000971
214647_s_at	ENSG00000010704
211331_x_at	ENSG00000010704
211327_x_at	ENSG00000010704
211866_x_at	ENSG00000010704
211863_x_at	ENSG00000010704
206086_x_at	ENSG00000010704
206087_x_at	ENSG00000010704
1553402_a_at	ENSG00000010704
210864_x_at	ENSG00000010704
211329_x_at	ENSG00000010704
235754_at	ENSG00000010704
211330_s_at	ENSG00000010704
211326_x_at	ENSG00000010704
211328_x_at	ENSG00000010704
211332_x_at	ENSG00000010704
215388_s_at	ENSG00000244414
200782_at	ENSG00000164111
206910_x_at	ENSG00000080910
237029_at	ENSG00000113924
214307_at	ENSG00000113924
205221_at	ENSG00000113924
214308_s_at	ENSG00000113924
219535_at	ENSG00000142149
1555935_s_at	ENSG00000142149
226913_s_at	ENSG00000005513
222972_at	ENSG00000100987
224074_at	ENSG00000100987
221124_s_at	ENSG00000100987
224075_s_at	ENSG00000100987
221389_at	ENSG00000188784
222571_at	ENSG00000160408
1553352_x_at	ENSG00000242950
1555299_s_at	ENSG00000242950
207610_s_at	ENSG00000127507
232009_at	ENSG00000127507
231774_at	ENSG00000115041
233688_at	ENSG00000115041
1555694_a_at	ENSG00000115041
1569355_at	ENSG00000115041
228269_x_at	ENSG00000115041
221321_s_at	ENSG00000120049
223727_at	ENSG00000120049
1555230_a_at	ENSG00000120049
224528_s_at	ENSG00000120049
210755_at	ENSG00000019991
210997_at	ENSG00000019991
209961_s_at	ENSG00000019991
210998_s_at	ENSG00000019991
209960_at	ENSG00000019991
221307_at	ENSG00000182132
218058_at	ENSG00000154832
48580_at	ENSG00000154832
207027_at	ENSG00000109758
234409_at	ENSG00000177932
228208_x_at	ENSG00000177932
1557303_at	ENSG00000125458
219214_s_at	ENSG00000125458
227673_at	ENSG00000235443
227673_at	ENSG00000235176
227673_at	ENSG00000206502
227673_at	ENSG00000066379
227673_at	ENSG00000233795
227673_at	ENSG00000236949
227673_at	ENSG00000236808
227673_at	ENSG00000224859
223639_s_at	ENSG00000235443
223639_s_at	ENSG00000235176
223639_s_at	ENSG00000206502
223639_s_at	ENSG00000066379
223639_s_at	ENSG00000233795
223639_s_at	ENSG00000236949
223639_s_at	ENSG00000236808
223639_s_at	ENSG00000224859
234115_s_at	ENSG00000235443
234115_s_at	ENSG00000235176
234115_s_at	ENSG00000206502
234115_s_at	ENSG00000066379
234115_s_at	ENSG00000233795
234115_s_at	ENSG00000236949
234115_s_at	ENSG00000236808
234115_s_at	ENSG00000224859
234530_s_at	ENSG00000235443
234530_s_at	ENSG00000235176
234530_s_at	ENSG00000206502
234530_s_at	ENSG00000066379
234530_s_at	ENSG00000233795
234530_s_at	ENSG00000236949
234530_s_at	ENSG00000236808
234530_s_at	ENSG00000224859
228009_x_at	ENSG00000235443
228009_x_at	ENSG00000235176
228009_x_at	ENSG00000206502
228009_x_at	ENSG00000066379
228009_x_at	ENSG00000233795
228009_x_at	ENSG00000236949
228009_x_at	ENSG00000236808
228009_x_at	ENSG00000224859
234114_at	ENSG00000235443
234114_at	ENSG00000235176
234114_at	ENSG00000206502
234114_at	ENSG00000066379
234114_at	ENSG00000233795
234114_at	ENSG00000236949
234114_at	ENSG00000236808
234114_at	ENSG00000224859
207278_s_at	ENSG00000090659
1555729_a_at	ENSG00000090659
207277_at	ENSG00000090659
202776_at	ENSG00000067334
228662_at	ENSG00000274229
228662_at	ENSG00000274211
226572_at	ENSG00000274229
226572_at	ENSG00000274211
214015_at	ENSG00000274229
214015_at	ENSG00000274211
206237_s_at	ENSG00000157168
208230_s_at	ENSG00000157168
208232_x_at	ENSG00000157168
208241_at	ENSG00000157168
206343_s_at	ENSG00000157168
208231_at	ENSG00000157168
237097_at	ENSG00000103966
1556608_a_at	ENSG00000103966
229074_at	ENSG00000103966
233660_at	ENSG00000103966
209536_s_at	ENSG00000103966
1556607_at	ENSG00000103966
239472_at	ENSG00000103966
230740_at	ENSG00000013016
241267_at	ENSG00000013016
218935_at	ENSG00000013016
45297_at	ENSG00000024422
205341_at	ENSG00000024422
221870_at	ENSG00000024422
207337_at	ENSG00000126890
215733_x_at	ENSG00000126890
212740_at	ENSG00000196455
216436_at	ENSG00000196455
216752_at	ENSG00000196455
213230_at	ENSG00000109089
215464_s_at	ENSG00000213977
209154_at	ENSG00000213977
215933_s_at	ENSG00000152804
204689_at	ENSG00000152804
200982_s_at	ENSG00000197043
244250_at	ENSG00000197043
208461_at	ENSG00000177374
230218_at	ENSG00000177374
200989_at	ENSG00000100644
1560317_s_at	ENSG00000127946
226364_at	ENSG00000127946
205425_at	ENSG00000127946
205426_s_at	ENSG00000127946
225179_at	ENSG00000078140
202347_s_at	ENSG00000078140
202346_at	ENSG00000078140
1555960_at	ENSG00000169567
208826_x_at	ENSG00000169567
207721_x_at	ENSG00000169567
200093_s_at	ENSG00000169567
1555961_a_at	ENSG00000169567
204512_at	ENSG00000095951
1560485_at	ENSG00000095951
215416_s_at	ENSG00000165283
243254_at	ENSG00000010818
212641_at	ENSG00000010818
212642_s_at	ENSG00000010818
200697_at	ENSG00000156515
202934_at	ENSG00000159399
239410_at	ENSG00000159399
222305_at	ENSG00000159399
214358_at	ENSG00000278540
214358_at	ENSG00000275176
212186_at	ENSG00000278540
212186_at	ENSG00000275176
201366_at	ENSG00000138279
209860_s_at	ENSG00000138279
205936_s_at	ENSG00000160883
205025_at	ENSG00000204859
215313_x_at	ENSG00000223980
215313_x_at	ENSG00000235657
215313_x_at	ENSG00000231834
215313_x_at	ENSG00000229215
215313_x_at	ENSG00000224320
215313_x_at	ENSG00000227715
215313_x_at	ENSG00000206505
215313_x_at	ENSG00000206503
213932_x_at	ENSG00000223980
213932_x_at	ENSG00000235657
213932_x_at	ENSG00000231834
213932_x_at	ENSG00000229215
213932_x_at	ENSG00000224320
213932_x_at	ENSG00000227715
213932_x_at	ENSG00000206505
213932_x_at	ENSG00000206503
211911_x_at	ENSG00000232126
211911_x_at	ENSG00000228964
211911_x_at	ENSG00000234745
211911_x_at	ENSG00000223532
211911_x_at	ENSG00000224608
211911_x_at	ENSG00000206450
208729_x_at	ENSG00000232126
208729_x_at	ENSG00000228964
208729_x_at	ENSG00000234745
208729_x_at	ENSG00000223532
208729_x_at	ENSG00000224608
208729_x_at	ENSG00000206450
209140_x_at	ENSG00000232126
209140_x_at	ENSG00000228964
209140_x_at	ENSG00000234745
209140_x_at	ENSG00000223532
209140_x_at	ENSG00000224608
209140_x_at	ENSG00000206450
208812_x_at	ENSG00000206452
208812_x_at	ENSG00000204525
208812_x_at	ENSG00000228299
208812_x_at	ENSG00000206435
208812_x_at	ENSG00000225691
208812_x_at	ENSG00000233841
208812_x_at	ENSG00000237022
214459_x_at	ENSG00000206452
214459_x_at	ENSG00000204525
214459_x_at	ENSG00000228299
214459_x_at	ENSG00000206435
214459_x_at	ENSG00000225691
214459_x_at	ENSG00000233841
214459_x_at	ENSG00000237022
211799_x_at	ENSG00000206452
211799_x_at	ENSG00000204525
211799_x_at	ENSG00000228299
211799_x_at	ENSG00000206435
211799_x_at	ENSG00000225691
211799_x_at	ENSG00000233841
211799_x_at	ENSG00000237022
216526_x_at	ENSG00000206452
216526_x_at	ENSG00000204525
216526_x_at	ENSG00000228299
216526_x_at	ENSG00000206435
216526_x_at	ENSG00000225691
216526_x_at	ENSG00000233841
216526_x_at	ENSG00000237022
217478_s_at	ENSG00000243719
217478_s_at	ENSG00000243189
217478_s_at	ENSG00000242361
217478_s_at	ENSG00000242685
217478_s_at	ENSG00000239463
217478_s_at	ENSG00000241394
217478_s_at	ENSG00000204257
217478_s_at	ENSG00000243215
203932_at	ENSG00000242092
203932_at	ENSG00000242574
203932_at	ENSG00000226264
203932_at	ENSG00000242386
203932_at	ENSG00000241296
203932_at	ENSG00000234154
203932_at	ENSG00000241674
203932_at	ENSG00000239329
228727_at	ENSG00000122359
214783_s_at	ENSG00000122359
206200_s_at	ENSG00000122359
214614_at	ENSG00000130675
216946_at	ENSG00000204252
216946_at	ENSG00000206292
216946_at	ENSG00000232962
216946_at	ENSG00000232957
216946_at	ENSG00000230141
216946_at	ENSG00000231558
216946_at	ENSG00000235744
206313_at	ENSG00000204252
206313_at	ENSG00000206292
206313_at	ENSG00000232962
206313_at	ENSG00000232957
206313_at	ENSG00000230141
206313_at	ENSG00000231558
206313_at	ENSG00000235744
217001_x_at	ENSG00000204252
217001_x_at	ENSG00000206292
217001_x_at	ENSG00000232962
217001_x_at	ENSG00000232957
217001_x_at	ENSG00000230141
217001_x_at	ENSG00000231558
217001_x_at	ENSG00000235744
211142_x_at	ENSG00000204252
211142_x_at	ENSG00000206292
211142_x_at	ENSG00000232962
211142_x_at	ENSG00000232957
211142_x_at	ENSG00000230141
211142_x_at	ENSG00000231558
211142_x_at	ENSG00000235744
226878_at	ENSG00000204252
226878_at	ENSG00000206292
226878_at	ENSG00000232962
226878_at	ENSG00000232957
226878_at	ENSG00000230141
226878_at	ENSG00000231558
226878_at	ENSG00000235744
205671_s_at	ENSG00000241910
205671_s_at	ENSG00000241106
205671_s_at	ENSG00000243612
205671_s_at	ENSG00000243496
205671_s_at	ENSG00000241386
205671_s_at	ENSG00000239457
1554984_a_at	ENSG00000241910
1554984_a_at	ENSG00000241106
1554984_a_at	ENSG00000243612
1554984_a_at	ENSG00000243496
1554984_a_at	ENSG00000241386
1554984_a_at	ENSG00000239457
213537_at	ENSG00000206291
213537_at	ENSG00000228163
213537_at	ENSG00000224103
213537_at	ENSG00000229685
213537_at	ENSG00000235844
213537_at	ENSG00000236177
213537_at	ENSG00000168384
213537_at	ENSG00000231389
211990_at	ENSG00000206291
211990_at	ENSG00000228163
211990_at	ENSG00000224103
211990_at	ENSG00000229685
211990_at	ENSG00000235844
211990_at	ENSG00000236177
211990_at	ENSG00000168384
211990_at	ENSG00000231389
211991_s_at	ENSG00000206291
211991_s_at	ENSG00000228163
211991_s_at	ENSG00000224103
211991_s_at	ENSG00000229685
211991_s_at	ENSG00000235844
211991_s_at	ENSG00000236177
211991_s_at	ENSG00000168384
211991_s_at	ENSG00000231389
201137_s_at	ENSG00000230708
201137_s_at	ENSG00000229295
201137_s_at	ENSG00000223865
201137_s_at	ENSG00000237710
201137_s_at	ENSG00000215048
201137_s_at	ENSG00000236693
201137_s_at	ENSG00000230763
201137_s_at	ENSG00000226826
244485_at	ENSG00000230708
244485_at	ENSG00000229295
244485_at	ENSG00000223865
244485_at	ENSG00000237710
244485_at	ENSG00000215048
244485_at	ENSG00000236693
244485_at	ENSG00000230763
244485_at	ENSG00000226826
239975_at	ENSG00000224557
213831_at	ENSG00000231823
213831_at	ENSG00000231526
213831_at	ENSG00000225103
213831_at	ENSG00000232062
213831_at	ENSG00000233192
213831_at	ENSG00000237541
213831_at	ENSG00000206305
213831_at	ENSG00000257473
213831_at	ENSG00000223793
213831_at	ENSG00000225890
213831_at	ENSG00000206301
213831_at	ENSG00000228284
213831_at	ENSG00000196735
213831_at	ENSG00000236418
203290_at	ENSG00000231823
203290_at	ENSG00000231526
203290_at	ENSG00000225103
203290_at	ENSG00000232062
203290_at	ENSG00000233192
203290_at	ENSG00000237541
203290_at	ENSG00000206305
203290_at	ENSG00000257473
203290_at	ENSG00000223793
203290_at	ENSG00000225890
203290_at	ENSG00000206301
203290_at	ENSG00000228284
203290_at	ENSG00000196735
203290_at	ENSG00000236418
236203_at	ENSG00000231823
236203_at	ENSG00000231526
236203_at	ENSG00000225103
236203_at	ENSG00000232062
236203_at	ENSG00000233192
236203_at	ENSG00000237541
236203_at	ENSG00000206305
236203_at	ENSG00000257473
236203_at	ENSG00000223793
236203_at	ENSG00000225890
236203_at	ENSG00000206301
236203_at	ENSG00000228284
236203_at	ENSG00000196735
236203_at	ENSG00000236418
212671_s_at	ENSG00000231823
212671_s_at	ENSG00000231526
212671_s_at	ENSG00000225103
212671_s_at	ENSG00000232062
212671_s_at	ENSG00000233192
212671_s_at	ENSG00000237541
212671_s_at	ENSG00000206305
212671_s_at	ENSG00000257473
212671_s_at	ENSG00000223793
212671_s_at	ENSG00000225890
212671_s_at	ENSG00000206301
212671_s_at	ENSG00000228284
212671_s_at	ENSG00000196735
212671_s_at	ENSG00000236418
212671_s_at	ENSG00000257473
212671_s_at	ENSG00000206301
212671_s_at	ENSG00000231526
212671_s_at	ENSG00000225103
212671_s_at	ENSG00000223793
212671_s_at	ENSG00000231823
212671_s_at	ENSG00000237541
212671_s_at	ENSG00000233192
209312_x_at	ENSG00000231286
209312_x_at	ENSG00000233209
209312_x_at	ENSG00000179344
209312_x_at	ENSG00000206237
209312_x_at	ENSG00000231939
209312_x_at	ENSG00000206302
209312_x_at	ENSG00000225824
215193_x_at	ENSG00000231286
215193_x_at	ENSG00000233209
215193_x_at	ENSG00000179344
215193_x_at	ENSG00000206237
215193_x_at	ENSG00000231939
215193_x_at	ENSG00000206302
215193_x_at	ENSG00000225824
209823_x_at	ENSG00000231286
209823_x_at	ENSG00000233209
209823_x_at	ENSG00000179344
209823_x_at	ENSG00000206237
209823_x_at	ENSG00000231939
209823_x_at	ENSG00000206302
209823_x_at	ENSG00000225824
209480_at	ENSG00000231286
209480_at	ENSG00000233209
209480_at	ENSG00000179344
209480_at	ENSG00000206237
209480_at	ENSG00000231939
209480_at	ENSG00000206302
209480_at	ENSG00000225824
211656_x_at	ENSG00000231286
211656_x_at	ENSG00000233209
211656_x_at	ENSG00000179344
211656_x_at	ENSG00000206237
211656_x_at	ENSG00000231939
211656_x_at	ENSG00000206302
211656_x_at	ENSG00000225824
211654_x_at	ENSG00000231286
211654_x_at	ENSG00000233209
211654_x_at	ENSG00000179344
211654_x_at	ENSG00000206237
211654_x_at	ENSG00000231939
211654_x_at	ENSG00000206302
211654_x_at	ENSG00000225824
212998_x_at	ENSG00000231286
212998_x_at	ENSG00000233209
212998_x_at	ENSG00000179344
212998_x_at	ENSG00000206237
212998_x_at	ENSG00000231939
212998_x_at	ENSG00000206302
212998_x_at	ENSG00000225824
221491_x_at	ENSG00000231286
221491_x_at	ENSG00000233209
221491_x_at	ENSG00000179344
221491_x_at	ENSG00000206237
221491_x_at	ENSG00000231939
221491_x_at	ENSG00000206302
221491_x_at	ENSG00000225824
212999_x_at	ENSG00000231286
212999_x_at	ENSG00000233209
212999_x_at	ENSG00000179344
212999_x_at	ENSG00000206237
212999_x_at	ENSG00000231939
212999_x_at	ENSG00000206302
212999_x_at	ENSG00000225824
210747_at	ENSG00000231286
210747_at	ENSG00000233209
210747_at	ENSG00000179344
210747_at	ENSG00000206237
210747_at	ENSG00000231939
210747_at	ENSG00000206302
210747_at	ENSG00000225824
208323_s_at	ENSG00000104537
215536_at	ENSG00000226165
215536_at	ENSG00000232629
215536_at	ENSG00000228813
215536_at	ENSG00000230675
215536_at	ENSG00000229493
215536_at	ENSG00000228254
215536_at	ENSG00000196610
215536_at	ENSG00000224305
210982_s_at	ENSG00000206308
210982_s_at	ENSG00000226260
210982_s_at	ENSG00000234794
210982_s_at	ENSG00000228987
210982_s_at	ENSG00000230726
210982_s_at	ENSG00000204287
210982_s_at	ENSG00000277263
210982_s_at	ENSG00000227993
208894_at	ENSG00000206308
208894_at	ENSG00000226260
208894_at	ENSG00000234794
208894_at	ENSG00000228987
208894_at	ENSG00000230726
208894_at	ENSG00000204287
208894_at	ENSG00000277263
208894_at	ENSG00000227993
204670_x_at	ENSG00000206306
204670_x_at	ENSG00000228080
204670_x_at	ENSG00000229074
204670_x_at	ENSG00000196126
204670_x_at	ENSG00000206240
204670_x_at	ENSG00000236884
209312_x_at	ENSG00000206306
209312_x_at	ENSG00000228080
209312_x_at	ENSG00000229074
209312_x_at	ENSG00000196126
209312_x_at	ENSG00000206240
209312_x_at	ENSG00000236884
215193_x_at	ENSG00000206306
215193_x_at	ENSG00000228080
215193_x_at	ENSG00000229074
215193_x_at	ENSG00000196126
215193_x_at	ENSG00000206240
215193_x_at	ENSG00000236884
238900_at	ENSG00000206306
238900_at	ENSG00000228080
238900_at	ENSG00000229074
238900_at	ENSG00000196126
238900_at	ENSG00000206240
238900_at	ENSG00000236884
221491_x_at	ENSG00000206306
221491_x_at	ENSG00000228080
221491_x_at	ENSG00000229074
221491_x_at	ENSG00000196126
221491_x_at	ENSG00000206240
221491_x_at	ENSG00000236884
208306_x_at	ENSG00000206306
208306_x_at	ENSG00000228080
208306_x_at	ENSG00000229074
208306_x_at	ENSG00000196126
208306_x_at	ENSG00000206240
208306_x_at	ENSG00000236884
221491_x_at	ENSG00000196101
221491_x_at	ENSG00000231679
221491_x_at	ENSG00000230463
238900_at	ENSG00000196101
238900_at	ENSG00000231679
238900_at	ENSG00000230463
215193_x_at	ENSG00000196101
215193_x_at	ENSG00000231679
215193_x_at	ENSG00000230463
215666_at	ENSG00000227357
215666_at	ENSG00000227826
215666_at	ENSG00000231021
204670_x_at	ENSG00000227357
204670_x_at	ENSG00000227826
204670_x_at	ENSG00000231021
221491_x_at	ENSG00000227357
221491_x_at	ENSG00000227826
221491_x_at	ENSG00000231021
238900_at	ENSG00000227357
238900_at	ENSG00000227826
238900_at	ENSG00000231021
209312_x_at	ENSG00000227357
209312_x_at	ENSG00000227826
209312_x_at	ENSG00000231021
209728_at	ENSG00000227357
209728_at	ENSG00000227826
209728_at	ENSG00000231021
215193_x_at	ENSG00000227357
215193_x_at	ENSG00000227826
215193_x_at	ENSG00000231021
221491_x_at	ENSG00000198502
238900_at	ENSG00000198502
209312_x_at	ENSG00000198502
217323_at	ENSG00000229391
