NAME,Description,NK.cells,endothelial.cells,fibroblasts,macrophages,memory.B.cells,memory.CD4.T.cells,memory.CD8.T.cells,myeloid.dendritic.cells,naive.B.cells,naive.CD4.T.cells,naive.CD8.T.cells,others,regulatory.T.cells,monocytes
ENSG00000100600,LGMN,0.025,0.49200000000000005,0.607,1.669,0.127,0.013999999999999999,0.018000000000000002,0.5539999999999999,0.043,0.044000000000000004,0.094,0.161,0.24600000000000002,2.1180000000000003
ENSG00000100604,CHGA,0.0,0.005,0.0,0.002,0.004,0.006,0.006,0.003,0.0,0.045,0.0,0.368,0.004,0.0
ENSG00000100721,TCL1A,0.036000000000000004,0.006999999999999999,0.006999999999999999,0.013000000000000001,0.08800000000000001,0.006,0.005,0.021,4.782,0.008,0.025,0.081,0.015,0.027000000000000003
ENSG00000100906,NFKBIA,31.859,8.737,8.588,23.634,4.163,31.003,23.386,14.913,3.155,6.327999999999999,3.111,6.56,10.884,15.200999999999999
ENSG00000100979,PLTP,0.013999999999999999,0.06,1.861,0.465,0.01,0.003,0.005,0.017,0.006999999999999999,0.001,0.006999999999999999,0.055,0.004,0.318
ENSG00000100985,MMP9,0.039,0.051,0.292,1.064,0.004,0.025,0.023,0.8740000000000001,0.012,0.005,0.0,0.025,0.034,1.115
ENSG00000101017,CD40,0.032,0.6920000000000001,0.17300000000000001,0.638,0.86,0.013999999999999999,0.022000000000000002,1.064,0.958,0.019,0.021,0.127,0.055,0.799
ENSG00000101082,SLA2,0.873,0.009000000000000001,0.004,0.017,0.015,0.155,0.4,0.031,0.037000000000000005,0.085,0.04,0.026000000000000002,0.187,0.006999999999999999
ENSG00000101160,CTSZ,0.134,0.7120000000000001,0.457,2.592,0.31,0.048,0.046,1.617,0.261,0.031,0.031,0.34,0.095,3.734
ENSG00000101335,MYL9,0.032,1.681,10.638,0.045,0.07400000000000001,0.015,0.025,0.07200000000000001,0.006,0.027999999999999997,0.0,0.674,0.016,0.069
ENSG00000101439,CST3,0.49200000000000005,9.205,16.666,80.161,0.18899999999999997,0.259,0.37200000000000005,69.492,0.149,0.257,0.23199999999999998,3.292,0.252,53.908
ENSG00000101443,WFDC2,0.0,0.012,0.249,0.003,0.001,0.002,0.0,0.0,0.0,0.001,0.0,0.054000000000000006,0.002,0.11599999999999999
ENSG00000101825,MXRA5,0.0,0.040999999999999995,1.8159999999999998,0.003,0.002,0.001,0.002,0.0,0.0,0.005,0.011000000000000001,0.008,0.004,0.006
ENSG00000101955,SRPX,0.0,0.37,1.287,0.008,0.005,0.006,0.004,0.0,0.003,0.0,0.0,0.022000000000000002,0.001,0.012
ENSG00000102109,PCSK1N,0.0,0.003,0.016,0.006,0.004,0.043,0.068,0.008,0.002,0.133,0.155,0.092,0.040999999999999995,0.0
ENSG00000102245,CD40LG,0.078,0.039,0.024,0.06,0.034,2.642,0.34600000000000003,0.033,0.07,0.9390000000000001,0.15,0.079,0.518,0.003
ENSG00000102265,TIMP1,0.265,7.8870000000000005,19.328,9.452,0.19,0.713,0.358,4.572,0.098,0.534,0.317,1.515,0.6729999999999999,24.791999999999998
ENSG00000102393,GLA,0.085,0.14800000000000002,0.204,0.473,0.179,0.08199999999999999,0.114,0.325,0.151,0.073,0.02,0.305,0.155,0.0
ENSG00000102547,CAB39L,0.032,0.024,0.111,0.032,0.006999999999999999,0.015,0.019,0.021,0.021,0.011000000000000001,0.011000000000000001,0.068,0.027000000000000003,0.0
ENSG00000102575,ACP5,0.271,0.05,0.561,2.345,0.807,0.127,0.156,1.7209999999999999,0.45899999999999996,0.114,0.057999999999999996,0.106,0.511,3.0060000000000002
ENSG00000102755,FLT1,0.002,3.815,0.004,0.092,0.012,0.005,0.006,0.084,0.04,0.011000000000000001,0.012,0.004,0.024,0.066
ENSG00000102760,RGCC,3.9939999999999998,9.56,2.972,2.316,1.3019999999999998,3.5780000000000003,4.328,2.513,0.57,3.073,3.397,1.4,3.948,2.376
ENSG00000102802,MEDAG,0.0,0.16,0.373,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0
ENSG00000102804,TSC22D1,0.335,6.109,4.869,0.77,0.096,0.133,0.20600000000000002,0.31,0.276,0.17800000000000002,0.12300000000000001,0.7440000000000001,0.134,0.254
ENSG00000102837,OLFM4,0.084,0.126,0.094,0.09,0.07200000000000001,0.102,0.098,0.076,0.08,0.114,0.064,3.6660000000000004,0.11800000000000001,0.469
ENSG00000102962,CCL22,0.003,0.002,0.0,0.049,0.013999999999999999,0.004,0.001,1.673,0.01,0.002,0.0,0.004,0.011000000000000001,0.006
ENSG00000102970,CCL17,0.0,0.009000000000000001,0.001,0.179,0.011000000000000001,0.002,0.002,2.955,0.006999999999999999,0.006,0.0,0.003,0.004,0.052000000000000005
ENSG00000103175,WFDC1,0.027999999999999997,0.034,1.236,0.005,0.013000000000000001,0.011000000000000001,0.011000000000000001,0.005,0.018000000000000002,0.006999999999999999,0.013999999999999999,0.018000000000000002,0.004,0.01
ENSG00000103196,CRISPLD2,0.047,0.152,4.274,0.205,0.013999999999999999,0.023,0.013999999999999999,0.062,0.019,0.026000000000000002,0.0,0.081,0.026000000000000002,0.07200000000000001
ENSG00000103241,FOXF1,0.0,0.23199999999999998,1.1059999999999999,0.001,0.0,0.001,0.001,0.001,0.005,0.0,0.0,0.011000000000000001,0.002,0.012
ENSG00000103257,SLC7A5,0.308,0.066,0.052000000000000005,0.222,0.05,0.469,0.5379999999999999,0.131,0.049,0.087,0.055,0.191,0.341,0.0
ENSG00000103534,TMC5,0.028999999999999998,0.011000000000000001,0.017,0.012,0.005,0.019,0.013999999999999999,0.006999999999999999,0.003,0.025,0.006999999999999999,0.446,0.009000000000000001,0.0
ENSG00000103569,AQP9,0.0,0.0,0.002,0.423,0.0,0.0,0.001,0.01,0.0,0.0,0.0,0.001,0.004,0.0
ENSG00000104213,PDGFRL,0.0,0.039,0.815,0.002,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.004,0.002,0.0
ENSG00000104267,CA2,0.015,0.191,0.004,0.14,0.025,0.157,0.067,0.245,0.084,0.001,0.015,0.18600000000000003,0.013000000000000001,0.204
ENSG00000104321,TRPA1,0.0,0.0,0.578,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.004
ENSG00000104332,SFRP1,0.002,0.09,1.3840000000000001,0.001,0.0,0.001,0.0,0.004,0.0,0.0,0.0,0.015,0.0,0.0
ENSG00000104368,PLAT,0.015,3.447,2.011,0.025,0.012,0.085,0.023,0.053,0.005,0.016,0.0,0.09,0.034,0.063
ENSG00000104435,STMN2,0.003,0.001,1.2,0.004,0.0,0.001,0.002,0.0,0.0,0.002,0.0,0.001,0.001,0.019
ENSG00000104808,DHDH,0.004,0.002,0.0,0.004,0.001,0.002,0.003,0.002,0.0,0.004,0.011000000000000001,0.094,0.002,0.0
ENSG00000104921,FCER2,0.005,0.005,0.004,0.092,0.433,0.002,0.004,0.027999999999999997,2.7460000000000004,0.012,0.01,0.019,0.004,0.07200000000000001
ENSG00000104951,IL4I1,0.027000000000000003,0.026000000000000002,0.087,0.534,0.015,0.22399999999999998,0.068,0.68,0.027999999999999997,0.016,0.0,0.193,0.048,0.8320000000000001
ENSG00000104974,LILRA1,0.0,0.001,0.001,0.331,0.001,0.0,0.001,0.09300000000000001,0.002,0.0,0.0,0.001,0.0,0.0
ENSG00000105246,EBI3,0.0,0.006,0.002,0.255,0.10099999999999999,0.005,0.001,0.858,0.045,0.0,0.0,0.008,0.08900000000000001,0.196
ENSG00000105278,ZFR2,0.04,0.039,0.016,0.004,0.002,0.02,0.02,0.004,0.003,0.015,0.022000000000000002,0.006999999999999999,0.018000000000000002,0.0
ENSG00000105374,NKG7,28.565,0.111,0.146,0.377,0.079,0.48100000000000004,6.231,0.155,0.209,0.139,0.152,0.184,0.165,0.313
ENSG00000105388,CEACAM5,0.013000000000000001,0.011000000000000001,0.012,0.008,0.008,0.008,0.011000000000000001,0.013000000000000001,0.001,0.01,0.0,0.268,0.01,0.063
ENSG00000105426,PTPRS,0.004,0.01,0.615,0.001,0.01,0.002,0.006999999999999999,0.016,0.022000000000000002,0.006,0.027000000000000003,0.07200000000000001,0.005,0.003
ENSG00000105472,CLEC11A,0.11599999999999999,0.055,2.97,0.465,0.011000000000000001,0.01,0.027000000000000003,0.24,0.025,0.07400000000000001,0.304,0.073,0.039,0.426
ENSG00000105509,HAS1,0.0,0.004,0.442,0.047,0.0,0.0,0.002,0.045,0.0,0.0,0.0,0.006,0.0,0.0
ENSG00000105609,LILRB5,0.0,0.004,0.0,0.424,0.002,0.002,0.002,0.006999999999999999,0.003,0.0,0.0,0.003,0.013000000000000001,0.0
ENSG00000105664,COMP,0.0,0.001,0.35100000000000003,0.001,0.003,0.005,0.009000000000000001,0.002,0.003,0.004,0.0,0.002,0.004,0.0
ENSG00000105717,PBX4,0.07,0.023,0.033,0.054000000000000006,0.09300000000000001,0.58,0.485,0.043,0.05,0.271,0.16,0.034,0.5489999999999999,0.003
ENSG00000105808,RASA4,0.022000000000000002,1.225,0.055,0.105,0.042,0.065,0.077,0.073,0.048,0.102,0.13,0.032,0.055,0.0
ENSG00000105825,TFPI2,0.0,0.039,1.5719999999999998,0.003,0.006,0.0,0.001,0.045,0.0,0.0,0.0,0.002,0.0,0.008
ENSG00000105855,ITGB8,0.013000000000000001,0.059000000000000004,0.127,0.061,0.006999999999999999,0.013999999999999999,0.013000000000000001,0.063,0.016,0.011000000000000001,0.01,0.07200000000000001,0.015,0.0
ENSG00000105894,PTN,0.0,0.023,2.8310000000000004,0.006999999999999999,0.002,0.003,0.002,0.0,0.002,0.002,0.0,0.02,0.004,0.003
ENSG00000105971,CAV2,0.008,2.5610000000000004,0.6709999999999999,0.009000000000000001,0.006999999999999999,0.009000000000000001,0.012,0.009000000000000001,0.005,0.022000000000000002,0.01,0.091,0.013000000000000001,0.013000000000000001
ENSG00000105974,CAV1,0.015,15.62,2.898,0.043,0.018000000000000002,0.037000000000000005,0.023,0.03,0.025,0.021,0.012,0.358,0.087,0.034
ENSG00000106004,HOXA5,0.185,0.23600000000000002,0.165,0.08199999999999999,0.003,0.003,0.006999999999999999,0.10099999999999999,0.003,0.006,0.0,0.149,0.002,0.0
ENSG00000106018,VIPR2,0.04,0.001,0.45399999999999996,0.003,0.002,0.004,0.028999999999999998,0.003,0.006999999999999999,0.006999999999999999,0.0,0.006,0.004,0.0
ENSG00000106066,CPVL,0.013000000000000001,0.10300000000000001,0.231,3.659,0.006999999999999999,0.009000000000000001,0.013000000000000001,3.8080000000000003,0.004,0.012,0.0,0.023,0.008,4.106
ENSG00000106123,EPHB6,0.013999999999999999,0.013999999999999999,0.054000000000000006,0.023,0.05,0.091,0.045,0.012,0.046,0.122,0.138,0.008,0.20800000000000002,0.0
ENSG00000106211,HSPB1,0.43799999999999994,11.64,10.620999999999999,4.5569999999999995,1.018,0.8490000000000001,0.851,2.153,0.603,1.147,0.868,2.787,1.359,0.0
ENSG00000106258,CYP3A5,0.059000000000000004,0.069,0.098,0.026000000000000002,0.065,0.065,0.078,0.033,0.035,0.098,0.034,0.83,0.07400000000000001,0.006999999999999999
ENSG00000106333,PCOLCE,0.02,0.087,4.671,0.021,0.005,0.016,0.019,0.013999999999999999,0.008,0.006999999999999999,0.0,0.062,0.006999999999999999,0.039
ENSG00000106366,SERPINE1,0.024,1.1159999999999999,2.955,0.028999999999999998,0.006,0.003,0.01,0.02,0.0,0.008,0.011000000000000001,0.037000000000000005,0.012,0.004
ENSG00000106483,SFRP4,0.0,0.003,1.561,0.001,0.001,0.0,0.0,0.023,0.0,0.0,0.0,0.008,0.0,0.0
ENSG00000106538,RARRES2,0.013000000000000001,0.387,17.197,0.044000000000000004,0.011000000000000001,0.018000000000000002,0.025,0.038,0.011000000000000001,0.009000000000000001,0.008,0.244,0.01,0.179
ENSG00000106541,AGR2,0.08900000000000001,0.081,0.061,0.098,0.073,0.09,0.085,0.087,0.057999999999999996,0.114,0.131,5.004,0.121,0.642
ENSG00000106546,AHR,0.223,1.08,0.435,1.429,0.094,0.473,0.25,1.079,0.099,0.121,0.034,0.244,0.491,1.179
ENSG00000106565,TMEM176B,0.021,0.146,5.835,2.648,0.015,0.018000000000000002,0.021,1.4380000000000002,0.011000000000000001,0.01,0.025,0.7709999999999999,0.015,3.4360000000000004
ENSG00000106624,AEBP1,0.022000000000000002,0.145,2.929,0.006,0.015,0.006999999999999999,0.006999999999999999,0.005,0.03,0.017,0.048,0.061,0.011000000000000001,0.018000000000000002
ENSG00000106809,OGN,0.0,0.0,0.581,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.009000000000000001,0.0
ENSG00000106819,ASPN,0.003,0.055999999999999994,2.245,0.006,0.001,0.003,0.003,0.0,0.0,0.002,0.01,0.038,0.003,0.003
ENSG00000106853,PTGR1,0.017,0.28300000000000003,0.413,0.049,0.009000000000000001,0.015,0.011000000000000001,0.027999999999999997,0.023,0.018000000000000002,0.0,0.489,0.012,0.0
ENSG00000106991,ENG,0.142,5.122000000000001,0.802,0.408,0.026000000000000002,0.039,0.055999999999999994,0.142,0.04,0.023,0.045,0.037000000000000005,0.023,0.54
ENSG00000107281,NPDC1,0.011000000000000001,4.697,0.379,0.045,0.013999999999999999,0.063,0.05,0.04,0.018000000000000002,0.084,0.07200000000000001,0.17300000000000001,0.226,0.059000000000000004
ENSG00000107317,PTGDS,0.114,0.599,15.958,0.134,0.009000000000000001,0.006,0.026000000000000002,0.023,0.01,0.003,0.009000000000000001,0.163,0.015,0.075
ENSG00000107562,CXCL12,0.021,2.592,5.944,0.456,0.003,0.008,0.006999999999999999,0.027000000000000003,0.005,0.004,0.0,0.033,0.005,0.141
ENSG00000107611,CUBN,0.008,0.10099999999999999,0.032,0.005,0.013999999999999999,0.027000000000000003,0.026000000000000002,0.013000000000000001,0.016,0.024,0.04,0.109,0.019,0.0
ENSG00000107796,ACTA2,0.040999999999999995,0.381,16.14,0.07400000000000001,0.06,0.127,0.133,0.061,0.03,0.057999999999999996,0.011000000000000001,0.8190000000000001,0.335,0.057
ENSG00000108018,SORCS1,0.0,0.0,0.111,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.05,0.0,0.0
ENSG00000108342,CSF3,0.0,0.35700000000000004,0.182,0.04,0.001,0.001,0.0,0.001,0.003,0.005,0.0,0.001,0.0,0.0
ENSG00000108381,ASPA,0.011000000000000001,0.005,0.498,0.003,0.013000000000000001,0.011000000000000001,0.005,0.019,0.013000000000000001,0.015,0.0,0.08,0.012,0.004
ENSG00000108387,Sep-04,0.0,0.141,0.42,0.004,0.001,0.006,0.0,0.003,0.004,0.001,0.0,0.04,0.003,0.015
ENSG00000108551,RASD1,0.037000000000000005,0.10099999999999999,0.442,0.018000000000000002,0.009000000000000001,0.013000000000000001,0.021,0.037000000000000005,0.004,0.013000000000000001,0.0,0.201,0.019,0.032
ENSG00000108691,CCL2,0.006999999999999999,1.324,8.433,0.262,0.006999999999999999,0.01,0.019,0.066,0.012,0.01,0.0,0.16,0.017,1.702
ENSG00000108700,CCL8,0.005,0.016,4.732,0.096,0.001,0.003,0.003,0.006,0.001,0.0,0.0,0.019,0.002,1.11
ENSG00000108821,COL1A1,0.036000000000000004,0.168,36.093,0.06,0.055,0.037000000000000005,0.044000000000000004,0.037000000000000005,0.02,0.026000000000000002,0.061,0.239,0.023,0.06
ENSG00000109099,PMP22,0.001,0.8640000000000001,3.323,0.545,0.012,0.013999999999999999,0.013000000000000001,0.11199999999999999,0.006,0.012,0.0,0.787,0.015,0.898
ENSG00000109107,ALDOC,0.08199999999999999,0.063,0.08199999999999999,0.05,0.077,0.153,0.10800000000000001,0.08,0.091,0.115,0.062,0.466,0.168,0.043
ENSG00000109321,AREG,58.001999999999995,0.402,0.711,15.373,1.91,2.968,3.875,20.778000000000002,1.798,2.78,2.603,8.748,0.743,0.0
ENSG00000109471,IL2,0.043,0.046,0.043,0.051,0.023,1.679,0.73,0.017,0.033,0.111,0.0,0.052000000000000005,0.081,0.0
ENSG00000109472,CPE,0.0,1.36,0.204,0.003,0.004,0.003,0.002,0.002,0.006,0.004,0.0,0.081,0.013000000000000001,0.006999999999999999
ENSG00000109610,SOD3,0.0,0.34,1.849,0.005,0.004,0.003,0.002,0.006999999999999999,0.002,0.002,0.0,0.226,0.001,0.027000000000000003
ENSG00000109684,CLNK,0.222,0.012,0.01,0.01,0.09,0.025,0.013000000000000001,0.245,0.037000000000000005,0.016,0.008,0.035,0.192,0.011000000000000001
ENSG00000109846,CRYAB,0.008,0.047,0.7979999999999999,0.064,0.003,0.01,0.011000000000000001,0.009000000000000001,0.003,0.006999999999999999,0.016,0.691,0.004,0.0
ENSG00000109861,CTSC,1.416,1.055,7.483,6.72,0.287,0.871,1.103,1.44,0.23199999999999998,0.439,0.239,0.447,3.259,4.638999999999999
ENSG00000109943,CRTAM,1.34,0.017,0.037000000000000005,0.063,0.045,0.06,1.3869999999999998,0.05,0.040999999999999995,0.095,0.33299999999999996,0.025,0.049,0.107
ENSG00000110002,VWA5A,0.025,0.064,0.222,0.026000000000000002,0.017,0.017,0.016,0.016,0.015,0.031,0.0,0.11699999999999999,0.068,0.046
ENSG00000110077,MS4A6A,0.036000000000000004,0.039,0.036000000000000004,9.011000000000001,0.015,0.027999999999999997,0.034,4.645,0.017,0.026000000000000002,0.009000000000000001,0.049,0.048,8.339
ENSG00000110079,MS4A4A,0.004,0.004,0.006,1.28,0.004,0.002,0.006,0.19899999999999998,0.002,0.003,0.0,0.003,0.0,1.5930000000000002
ENSG00000110244,APOA4,0.022000000000000002,0.003,0.027999999999999997,0.025,0.044000000000000004,0.052000000000000005,0.04,0.024,0.021,0.035,0.053,4.819,0.015,0.0
ENSG00000110245,APOC3,0.013000000000000001,0.018000000000000002,0.017,0.038,0.018000000000000002,0.03,0.024,0.008,0.024,0.024,0.086,5.95,0.013000000000000001,0.0
ENSG00000110492,MDK,0.013999999999999999,0.855,3.022,0.037000000000000005,0.015,0.012,0.013999999999999999,0.039,0.012,0.028999999999999998,0.019,0.83,0.032,0.061
ENSG00000110651,CD81,0.49200000000000005,1.9469999999999998,2.8560000000000003,0.9490000000000001,0.40700000000000003,0.135,0.213,0.297,0.337,0.077,0.053,0.221,0.166,0.0
ENSG00000110693,SOX6,0.012,0.044000000000000004,0.644,0.034,0.018000000000000002,0.022000000000000002,0.028999999999999998,0.04,0.015,0.022000000000000002,0.0,0.09,0.03,0.016
ENSG00000110799,VWF,0.053,7.39,0.012,0.011000000000000001,0.013999999999999999,0.01,0.006999999999999999,0.018000000000000002,0.004,0.01,0.0,0.008,0.017,0.006
ENSG00000110841,PPFIBP1,0.026000000000000002,1.735,0.649,0.031,0.022000000000000002,0.025,0.016,0.013000000000000001,0.1,0.021,0.012,0.054000000000000006,0.023,0.0
ENSG00000110848,CD69,25.348000000000003,1.2570000000000001,1.156,1.6,11.607000000000001,40.534,30.419,0.775,12.717,11.222000000000001,5.775,3.3569999999999998,5.335,0.84
ENSG00000110900,TSPAN11,0.0,0.034,0.13699999999999998,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.003,0.001
ENSG00000110944,IL23A,0.042,0.006999999999999999,0.046,0.47,0.096,0.276,0.28,0.16699999999999998,0.033,0.096,0.045,0.06,0.10400000000000001,0.266
ENSG00000111057,KRT18,0.06,0.49200000000000005,0.36700000000000005,0.099,0.08800000000000001,0.099,0.096,0.18100000000000002,0.086,0.21600000000000003,0.096,4.218999999999999,0.10800000000000001,0.27899999999999997
ENSG00000111077,TNS2,0.0,1.379,0.861,0.004,0.004,0.012,0.008,0.002,0.005,0.001,0.0,0.033,0.008,0.0
ENSG00000111341,MGP,0.028999999999999998,14.29,10.384,0.036000000000000004,0.027000000000000003,0.025,0.034,0.013999999999999999,0.027000000000000003,0.034,0.0,0.325,0.026000000000000002,0.035
ENSG00000111404,RERGL,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0
ENSG00000111537,IFNG,2.128,0.048,0.083,0.121,0.051,1.266,3.6180000000000003,0.077,0.131,0.075,0.013000000000000001,0.129,0.172,0.017
ENSG00000111796,KLRB1,42.537,1.145,0.807,1.597,0.7709999999999999,44.31,25.168000000000003,0.579,1.734,8.668,0.319,4.794,23.879,0.09
ENSG00000111799,COL12A1,0.006999999999999999,0.077,2.9810000000000003,0.002,0.0,0.003,0.003,0.008,0.002,0.001,0.0,0.023,0.0,0.002
ENSG00000111863,ADTRP,0.003,0.003,0.013999999999999999,0.053,0.012,0.033,0.02,0.086,0.031,0.276,0.085,0.147,0.588,0.015
ENSG00000111880,RNGTT,0.204,0.077,0.096,0.08,0.7509999999999999,0.136,0.155,0.08800000000000001,0.614,0.132,0.128,0.109,0.171,0.085
ENSG00000111961,SASH1,0.0,1.136,0.39299999999999996,0.258,0.002,0.004,0.006999999999999999,0.006999999999999999,0.004,0.001,0.0,0.039,0.008,0.0
ENSG00000112038,OPRM1,0.025,0.013000000000000001,0.0,0.004,0.002,0.066,0.124,0.004,0.006,0.068,0.061,0.004,0.046,0.0
ENSG00000112096,SOD2,0.325,1.9480000000000002,7.082000000000001,15.125,0.429,0.526,0.387,4.18,0.40299999999999997,0.578,0.35200000000000004,0.442,0.581,0.0
ENSG00000112115,IL17A,0.042,0.025,0.008,0.062,0.006999999999999999,1.3419999999999999,0.05,0.027000000000000003,0.01,0.003,0.013000000000000001,0.027999999999999997,0.287,0.0
ENSG00000112137,PHACTR1,0.07200000000000001,0.196,0.064,3.4,1.105,0.031,0.03,4.006,1.899,0.038,0.012,0.348,0.083,0.997
ENSG00000112149,CD83,1.699,0.096,0.146,2.74,4.88,0.53,0.39299999999999996,4.729,5.535,0.105,0.064,0.278,0.365,3.531
ENSG00000112175,BMP5,0.0,0.012,1.624,0.0,0.002,0.001,0.001,0.001,0.0,0.0,0.0,0.003,0.0,0.005
ENSG00000112210,RAB23,0.0,0.037000000000000005,0.40700000000000003,0.006999999999999999,0.002,0.002,0.003,0.015,0.0,0.003,0.0,0.012,0.001,0.0
ENSG00000112414,ADGRG6,0.006999999999999999,0.695,0.005,0.094,0.001,0.005,0.003,0.011000000000000001,0.002,0.004,0.0,0.035,0.002,0.0
ENSG00000112419,PHACTR2,0.217,0.9309999999999999,0.9129999999999999,0.485,0.066,0.466,0.305,0.365,0.055999999999999994,0.19399999999999998,0.042,0.163,1.061,0.35100000000000003
ENSG00000112562,SMOC2,0.0,0.021,0.35,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.011000000000000001,0.037000000000000005,0.0,0.006999999999999999
ENSG00000112769,LAMA4,0.005,0.86,2.415,0.001,0.0,0.001,0.005,0.003,0.002,0.001,0.0,0.05,0.0,0.0
ENSG00000112773,FAM46A,0.366,0.026000000000000002,1.3219999999999998,0.34700000000000003,0.038,0.036000000000000004,0.063,0.298,0.12300000000000001,0.061,0.10300000000000001,0.27,0.054000000000000006,0.331
ENSG00000112799,LY86,0.055,0.022000000000000002,0.021,1.3519999999999999,1.933,0.011000000000000001,0.017,1.227,1.659,0.017,0.049,0.023,0.013000000000000001,1.329
ENSG00000112818,MEP1A,0.0,0.001,0.0,0.003,0.003,0.004,0.005,0.005,0.0,0.009000000000000001,0.018000000000000002,0.266,0.0,0.0
ENSG00000112936,C7,0.003,0.321,3.034,0.001,0.002,0.003,0.004,0.0,0.0,0.001,0.0,0.006999999999999999,0.003,0.001
ENSG00000113070,HBEGF,0.013999999999999999,0.602,0.08900000000000001,1.807,0.016,0.032,0.027999999999999997,0.7609999999999999,0.019,0.031,0.0,0.42200000000000004,0.017,1.6680000000000001
ENSG00000113083,LOX,0.0,0.46299999999999997,0.6609999999999999,0.0,0.0,0.002,0.002,0.001,0.0,0.001,0.0,0.004,0.002,0.003
ENSG00000113088,GZMK,7.261,0.038,0.047,0.053,0.048,0.196,3.622,0.034,0.185,0.134,0.05,0.05,0.213,0.01
ENSG00000113140,SPARC,0.034,9.082,21.748,0.10400000000000001,0.02,0.033,0.038,0.063,0.018000000000000002,0.02,0.021,0.968,0.036000000000000004,0.1
ENSG00000113369,ARRDC3,0.335,0.6559999999999999,1.284,0.46299999999999997,0.18600000000000003,0.287,0.45799999999999996,0.185,0.38799999999999996,0.305,0.312,0.174,0.35600000000000004,0.0
ENSG00000113594,LIFR,0.0,4.337,0.88,0.005,0.003,0.006,0.008,0.001,0.002,0.002,0.0,0.009000000000000001,0.002,0.005
ENSG00000113657,DPYSL3,0.0,1.14,1.2009999999999998,0.01,0.001,0.001,0.004,0.003,0.0,0.008,0.0,0.019,0.0,0.004
ENSG00000113721,PDGFRB,0.023,0.188,1.253,0.006999999999999999,0.002,0.002,0.004,0.01,0.003,0.004,0.0,0.10400000000000001,0.001,0.004
ENSG00000114013,CD86,0.027000000000000003,0.004,0.006,1.3019999999999998,0.336,0.006,0.006999999999999999,1.9169999999999998,0.171,0.004,0.005,0.019,0.006999999999999999,1.3430000000000002
